id,class,literaryGenre,genre,label,subject,author,publisher
140,a6d81bca-6eeb-4d01-9411-ee2727f74b43,Letteratura gialla,Letteratura gialla,La parola alla difesa,Hercule Poirot novels Novels first published in serial form,Agatha Christie,Collins Crime Club
141,89489208-26cd-47dc-b03d-5651fd32a294,Romanzo di avventura,Romanzo di avventura,Un dramma in Livonia,Livonia Novels by Jules Verne,Jules Verne,
142,5dd329a3-8582-4939-87af-69a2c3a4b549,Commedia,,The Wheels of Chance,1896 novels Comedy novels Novels about cycling,H. G. Wells,
143,0c2e6f3d-460e-4da5-bc71-944b9cd27500,Non-fiction,Non-fiction,New Worlds for Old (H. G. Wells),Books by H. G. Wells Political books,,
144,b4bede8d-2f38-44db-809c-18e162338140,,Saggio Scienza,The Secret of the Universe,1991 books Essay collections by Isaac Asimov Works originally published in The Magazine of Fantasy & Science Fiction,Isaac Asimov,
145,d09db7c8-32f8-44f7-bd2f-a69275cfcb8b,,Science fiction,Vermilion Sands,1971 short story collections Books with cover art by Richard M. Powers,,Berkley Books
146,84557fd8-c2a3-4d7a-b72f-d3d87b9f96c1,,,All the Wrong Questions,American children's novels Little  Brown and Company books Works by Lemony Snicket,,Egmont (casa editrice) Little  Brown and Company
147,f6e1f063-95e9-428a-9330-a0afd254a6e2,,,The Sleeper Awakes,1890s science fiction novels 1899 novels 1910 novels Aviation novels British science fiction novels Dystopian novels Novels first published in serial form Works originally published in The Graphic,H. G. Wells,
148,7caf0249-e0a2-46f8-babb-0b6ec180a530,Comic novel,Comic novel,M/F,1971 novels Novels set in the Caribbean,,Jonathan Cape
149,60bf150c-cc90-4021-a81c-34d504082fb6,,,Christ the Lord,1998 novels Alfred A. Knopf books Novelistic portrayals of Jesus Novels by Anne Rice,Anne Rice,
150,c24dad0e-4e0b-449f-86f7-9361ca1e7424,,,Our Gang (novel),1971 novels 20th-century American novels Novels by Philip Roth Political novels,,Random House
151,bdf18b1d-cb58-4d0b-a6a0-073a9fabcf8b,Comic novel,Comic novel,The Doctor Is Sick,1960 novels Medical novels Novels by Anthony Burgess,,
152,bea8205c-8446-4501-82d3-2d21649baeb4,,Mock epic; satire,The Clockwork Testament  or Enderby's End,1974 novels Novels about writers Novels set in New York City,Anthony Burgess,Hart-Davis  MacGibbon
153,335ef3f0-4e9e-4e55-8d77-232bf2785248,,,Maledetti marziani,1955 short story collections Science fiction short story collections by Isaac Asimov,Isaac Asimov,Doubleday
154,9dcb7388-6b8f-4749-8274-78eb3bc13a8d,,Letteratura gialla,A Presumption of Death,2002 novels Crime novels Novels set in Hertfordshire World War II novels,Jill Paton Walsh,Hodder & Stoughton
155,f61f7e3c-37e5-4f3c-8838-3dc7a368367f,Satira Umorismo nero,Umorismo nero,Le regole dell'attrazione (romanzo),1987 novels American novels adapted into films American satirical novels Bisexuality-related fiction Novels about drugs Novels by Bret Easton Ellis,Bret Easton Ellis,
156,118868f8-b60f-4757-a11c-a3ad8eedb185,Fantascienza,Fantascienza Racconto,The Days of Perky Pat (collection),1990 short story collections,Philip K. Dick,
157,b6e6506c-3a2c-4817-a68d-96cadd57ee3d,Novella,,Il seno (Roth),20th-century American novels Novels by Philip Roth Shapeshifting in fiction,Philip Roth,Houghton Mifflin
158,bff4628e-0b9d-4f91-a335-d07ab69c267e,Fantascienza,,World of Ptavvs,1960s science fiction novels American science fiction novels Debut novels Known Space stories,Larry Niven,Ballantine Books
159,2ec42601-faaa-4733-bfe7-c142fa111af1,,,Il mistero di Edwin Drood,1870 novels English novels Novels by Charles Dickens Novels published posthumously Novels set in Kent Unfinished novels,Charles Dickens,
160,f5743119-86bc-4d81-a911-322cc27d6346,Fantascienza,Fantascienza,Beyond Thirty,1910s science fiction novels 1915 novels American science fiction novels Novels by Edgar Rice Burroughs Works originally published in pulp magazines,,
161,439e93bc-b9f2-4552-895a-4c12650d1b30,Romanzo,,The Man-Eater,1915 novels American adventure novels Works originally published in the New York World,Edgar Rice Burroughs,
162,a09872cf-a894-4c2a-a483-1883b7d62eb7,Fantascienza,Fantascienza Racconto,More Than One Universe,1991 short story collections,,Bantam Books
163,1b50393d-a060-4063-a61b-dc0f3555a8d2,,Fantascienza,Moonseed (Stephen Baxter novel),1990s science fiction novels 1998 novels British science fiction novels HarperCollins books Novels by Stephen Baxter,Stephen Baxter,
164,4570eefb-f741-4a12-884c-7e37bea96ba1,Comic novel,Comic novel Fantascienza,La lunga oscura pausa caffÍÎ dell'anima,1980s science fiction novels 1988 novels Comedy novels Dirk Gently English novels Fantasy novels Locked room mysteries Novels by Douglas Adams,,
165,1dbda513-71ca-43ca-8252-258bbbfff4c6,Romanzo,,Maggie Cassidy,1938 in fiction 1939 in fiction Lowell  Massachusetts Novels by Jack Kerouac Novels set in Massachusetts,Jack Kerouac,
166,c1fe6f0e-ee70-447e-b184-c44aa962c28b,,Fantascienza,The Deep Range,1954 short stories 1957 novels Works originally published in Argosy (magazine),Arthur C. Clarke,
167,2e246104-ec1d-460a-b5cd-5d03872387c4,Letteratura afroamericana Romanzo,Romanzo,Ho bruciato la notte,African-American novels Harlem  New York in fiction Harper & Brothers books Novels by Richard Wright (author) Novels set in Chicago  Illinois,,
168,0f1dace9-7dfd-465d-93fb-2696a46ec953,Letteratura gialla,,Le fatiche di Hercule,Collins Crime Club books Hercule Poirot short story collections,Agatha Christie,Dodd  Mead and Company
169,a49a1d04-3977-4b1c-a892-14be59848148,Letteratura gialla,Letteratura gialla,Due mesi dopo,1937 novels Hercule Poirot novels Novels set in Berkshire,Agatha Christie,
170,c318fa71-9bf1-48cf-8592-d9ab2a830d7d,Regency era Romanzo rosa Romanzo storico,Regency era Romanzo rosa,An Infamous Army,1815 in fiction 1937 novels Novels by Georgette Heyer,,Heinemann (publisher)
171,5d1b47ed-d780-485f-a7ec-2c40c16206a6,Letteratura dell'orrore,Letteratura dell'orrore,Pandora (romanzo),Characters in The Vampire Chronicles Fictional characters who can move at superhuman speeds Fictional characters with accelerated healing Fictional characters with superhuman strength Fictional vampires Novels by Anne Rice Vampires in written fiction,,
172,b996a013-dde0-4809-9454-face1b7c4195,Letteratura dell'orrore,,Scheletri,1985 short story collections Short story collections by Stephen King,,Putnam's Sons
173,c3ac8a11-172e-4c9c-bd8a-2161208bd922,,Fantasy literature,Savage Pellucidar,American adventure novels American science fiction Fantasy short story collections Novels about dinosaurs Short story collections by Edgar Rice Burroughs Works originally published in Amazing Stories,Edgar Rice Burroughs,
174,b639566b-ac3f-46c7-a319-d54f1df88da4,Fantascienza,Fantascienza,Vento dal nulla,1960s science fiction novels Debut novels,James Graham Ballard,
175,cc7c3707-6ba8-4a31-85af-62799b950ad6,,Distopia Fantascienza,That Hideous Strength,1940s science fiction novels British science fiction novels Christian fiction and allegory Dystopian novels Modern Arthurian fiction Sequel novels The Space Trilogy books,Clive Staples Lewis,
176,6e7068a6-646b-4e43-a410-1a451777cb37,Fantascienza,,Il secondo libro dei robot,Foundation universe books,Isaac Asimov,Doubleday
177,fb140cc2-9393-49ef-81ed-2096fe59ecf1,Scienza,,The Subatomic Monster,1985 books Essay collections by Isaac Asimov Works originally published in The Magazine of Fantasy & Science Fiction,Isaac Asimov,
178,c4376522-2faa-487b-8186-11b24600784b,,,La trasmigrazione di Timothy Archer,1982 novels Postmodern novels,Philip K. Dick,Simon & Schuster Timescape Books
179,e268f84d-d864-4bf1-b238-dcb53b9c1d36,Romanzo storico,Romanzo storico,My Lord John,1975 novels Novels by Georgette Heyer Novels published posthumously The Bodley Head books,Georgette Heyer,
180,90f628b5-4111-497b-b472-f627a87c7c3f,Fantascienza,Comic novel Fantascienza,Incompetence (novel),British science fiction novels Comic science fiction novels Political thriller novels,,BCA
181,9778ec78-d2e9-4139-81b9-c6bac146aa20,Fantascienza,Fantascienza,La vita  l'universo e tutto quanto,1980s science fiction novels British science fiction novels Comic science fiction novels Hitchhiker's Guide to the Galaxy,Douglas Adams,Pan Books
182,3b31a4ee-1d2f-426d-a4a5-1475084a4cc2,Fantascienza,,La penultima veritÍ_,1960s science fiction novels 1964 novels Dystopian novels Existentialist novels,Philip K. Dick,
183,c4cf56ce-3a07-45bd-8b6a-90831c1f87cb,,Mystery fiction,The Floating Admiral,Collaborative fiction Mystery novels,Agatha Christie Dorothy L. Sayers Freeman Wills Crofts Gilbert Keith Chesterton Ronald Knox,
184,7c5f8079-4d90-412d-8c29-dc25b391ef3c,,,Language Made Plain,Books by Anthony Burgess Books in semantics Linguistics books,Anthony Burgess,
185,384f02b8-fcbc-4364-b195-47e84c5718c5,Romanzo di avventura Steampunk Trasposizione letteraria,Trasposizione letteraria,The League of Extraordinary Gentlemen (novel),2003 novels American alternate history novels American steampunk novels Crossover novels DC Comics novels Novels by Kevin J. Anderson,Kevin J. Anderson,
186,02b199f7-a0fe-4fb9-a93e-806c719b4775,,Fiction; Social Commentary,Il nostro comune amico,1865 novels English novels Novels by Charles Dickens Novels first published in serial form,Charles Dickens,
187,e055201b-99b6-4a58-b182-ff3c492c90ad,Novella,Novella,Il patto col fantasma,Bangsian fantasy Christmas fiction Christmas novels Novels by Charles Dickens,,Bradbury and Evans
188,c5dcf0cf-da43-410a-af78-3103fe526fe5,,,A Child's History of England,1851 books Books by Charles Dickens History books about England Works originally published in Household Words,Charles Dickens,Bradbury and Evans
189,d4232964-a4bc-4a38-a2d6-f41ecd6a8ff7,Romanzo gotico,Romanzo gotico,Armand il vampiro,Alfred A. Knopf books American LGBT novels LGBT speculative fiction novels Novels by Anne Rice Novels set in Venice The Vampire Chronicles,Anne Rice,
190,e75d2527-0f76-4979-bf98-5fcf44b1bb4e,Fantascienza,,Il trono di Ringworld,1990s science fiction novels American science fiction novels Known Space stories Novels by Larry Niven Sequel novels,,Ballantine Books
191,c6b542af-87a2-41a7-aa01-9518a7551ba9,Fantascienza,,Destinazione cervello,American science fiction novels Science fiction novels by Isaac Asimov Size change in fiction,Isaac Asimov,
192,151bbfbc-820d-4ffc-8276-feb9f246e657,,,La mostra delle atrocitÍ_,1970 novels Novels by J. G. Ballard Postmodern novels,James Graham Ballard,Jonathan Cape
193,4de7abe9-31df-4b7a-b13e-c7ad9a2b4e78,Romanzo di avventura,Romanzo di avventura,Il mondo sottosopra,1889 novels Arctic in fiction,Jules Verne,Pierre-Jules Hetzel
194,cb9674d1-827e-4055-b275-2ca917b8db01,,Dark Comedy,The Ambassadors,1903 novels American political novels Novels first published in serial form Paris in fiction Works originally published in the North American Review,,
195,9173d1b8-742f-490f-8917-b5187c33cea2,Letteratura dell'orrore,Letteratura dell'orrore,La bambina che amava Tom Gordon,1999 novels American horror novels,Stephen King,
196,c708cd30-4718-431b-9bdf-b71068378638,,Fantascienza,Guaritore galattico,American science fiction novels Novels by Philip K. Dick,Philip K. Dick,Berkley Books
197,c718079a-811c-45e4-8778-84947c9954d9,,,A Grief Observed,Irish books Philosophy books Works published under a pseudonym,Clive Staples Lewis,
198,d13b7084-66d9-446d-8e61-d0b0935f3ab5,,Romanzo di avventura,CÍ©sar Cascabel,1867 in fiction 1890 novels Arctic in fiction Lyakhovsky Islands Mexico in fiction Novels set in Alaska Novels set in British Columbia Novels set in California,,Pierre-Jules Hetzel
199,2f0dc072-8de6-42c7-8218-ce84e47d3876,Letteratura afroamericana Romanzo,Letteratura afroamericana,Paura (Wright),20th-century American novels Chicago  Illinois in fiction Novels set in Chicago  Illinois,Richard Wright (scrittore),Harper (publisher)
200,04e85bd3-2e6f-4ef0-a48c-f27a44bb66ba,English_Georgian Romanzo rosa,Romanzo rosa,La pedina scambiata,1755 in fiction 1926 novels Historical novels,,Heinemann (publisher)
201,d01c699f-d4cd-47b3-8b7f-02b7d66f519c,Letteratura americana,Letteratura americana,Jack London's San Francisco Stories,2010 short story collections Culture in the San Francisco Bay Area San Francisco Bay Area literature,Jack London Rodger Jacobs,
202,a5b4881f-8904-4d71-a004-3e8026b027c1,Fantascienza,Fantascienza,Rama Revealed,British science fiction novels Literary collaborations Novels by Arthur C. Clarke,Arthur C. Clarke,
203,83ed596c-bc5b-4c8c-892f-d5b8447f752a,,Novel,The Awkward Age,1899 novels 19th-century American novels Novels first published in serial form Works originally published in Harper's Weekly,Henry James,New York
204,c8a00212-1f6e-4a52-8ed6-65d45d107f06,,,Le due Torri (romanzo),1950s fantasy novels 1954 novels British novels adapted into films The Lord of the Rings,,Allen & Unwin
205,7fac58b8-e67e-4bbd-b642-8cac72619daf,,Fantascienza,Dune,2004 novels 21st-century American novels Novels by Brian Herbert Novels by Kevin J. Anderson,Brian Herbert,Tor Books
206,2d4ee9a0-fc59-4e17-bc2b-9fc4beb8aacf,,Fantascienza Romanzo,Lucky Starr e i pirati degli asteroidi,1953 novels American science fiction novels Works published under a pseudonym,Isaac Asimov,
207,c8cf49e9-0e9b-451c-a736-c669e6e8b2ce,,Racconto Romanzo poliziesco,The Golden Ball and Other Stories,1971 short story collections Short story collections by Agatha Christie,Agatha Christie,
208,82ed1969-14d4-4483-b881-59dc26b77ff1,,,Any Old Iron,1998 novels Hutchinson books Modern Arthurian fiction,,Hutchinson (casa editrice)
209,6cbe74d1-28d7-4139-9f81-9d468d0a0590,Romanzo,Romanzo,Il professore di desiderio,1977 novels Farrar  Straus and Giroux books,Philip Roth,
210,a9e91b3d-59ca-471c-8668-78e3709c2b5a,,,The Trigger,1990s science fiction novels American science fiction novels British science fiction novels HarperCollins books Literary collaborations Novels by Arthur C. Clarke,Michael P. Kube-McDowell,Bantam Spectra
211,c9da4303-7166-49e9-b5b7-12ea427c92ad,Fantastic Mistica Romanzo rosa,Fantastic  farce  mysticism  romance  satire,Il maestro e Margherita,1966 novels Fictional stage magicians Literature featuring anthropomorphic characters Novelistic portrayals of Jesus Novels about writers Novels first published in serial form Russian magic realism novels Soviet novels Works based on the Faust legend,Michail Afanas'eviÑ Bulgakov,Posev
212,1421e1ae-de0c-4c4c-a2e6-f7e419526d2b,,,La vita degli animali,Books about animal rights Campus novels Novels by J. M. Coetzee,Barbara Smuts John Maxwell Coetzee Peter Singer,Princeton University Press
213,f0dfdd38-5c47-45c3-a00f-433fb423ede0,Letteratura dell'orrore,,A volte ritornano,1978 short story collections Short story collections by Stephen King,Stephen King,
214,c6fcbb98-fa8b-4b56-94c6-017ab54fa4f7,Fantascienza,Fantascienza,I simulacri,1964 novels Books with cover art by Ed Emshwiller Novels by Philip K. Dick,,Ace Books
215,caf2fa40-2622-4151-93e6-01670d3848f2,Poema eroicomico,Mock epic; satire,Enderby's Dark Lady  or No End to Enderby,1984 novels Novels by Anthony Burgess,,Hutchinson (casa editrice)
216,93406c15-5460-4546-b9e6-90c99c5566d9,,Science Fiction & Fantasy,Beowulf's Children,1990s science fiction novels Novels by Jerry Pournelle Novels by Larry Niven,Jerry Pournelle Larry Niven,
217,fb859213-b7bf-42ca-a8aa-9146f1591753,Conspiracy fiction Mystery fiction Romanzo poliziesco,Conspiracy fiction Mystery fiction Thriller (genere),Il codice da Vinci,Albinism in popular culture American crime novels American mystery novels American thriller novels Bible conspiracy theories Cryptography in fiction Doubleday books Opus Dei Pinewood Studios films Sequel novels Works based on the Holy Grail legend,Dan Brown,Transworld Publishers
218,052779dc-dfcc-41cb-b813-76a597e46b72,Letteratura gialla,Letteratura gialla,Un messaggio dagli spiriti,Cultural depictions of Winston Churchill Novels by Agatha Christie Novels first published in serial form Works originally published in Good Housekeeping,,Dodd  Mead and Company
219,b49bd992-6f8b-4917-8810-aca8fd2a4dae,Fantascienza Fantasy,Short story  Science Fiction and Fantasy,Tales of Space and Time,1899 short story collections,,Doubleday
220,cc74ba22-cbc0-4297-8a33-954a4f798ffc,Letteratura dell'orrore,,The Mummy  or Ramses the Damned,1914 in fiction 1989 novels American horror novels,Anne Rice,Ballantine Books
221,6ae7b5cb-374c-49ff-8561-630b2ead8ef3,,Racconto,Chronopolis and Other Stories,Science fiction short story collections Short story collections by J. G. Ballard,James Graham Ballard,Putnam's Sons
222,6f23b54e-8bfb-44d1-b448-e00711ff041d,,Fantascienza Romanzo,I figli di Ringworld,2000s science fiction novels American science fiction novels Known Space stories Novels by Larry Niven,,Tor Books
223,7ed4d493-7413-48ec-882c-b1b34fbd749e,Elfpunk,Elfpunk,American Acropolis,1999 novels Bridge trilogy Cyberpunk novels Novels by William Gibson,William Gibson,Viking Press
224,234d4e6f-3d19-4f22-92af-17cf0296488a,Utopian and dystopian fiction,Utopian and dystopian fiction,Il tallone di ferro,American science fiction novels Dystopian novels Macmillan Publishers books,Jack London,
