id,class,literaryGenre,genre,label,subject,author,publisher
1479,bb5ef6c3-49a3-4441-ab53-2eeefa2aecfd,,,jack kerouac  satori  set france  categorynovels set france  grove press,Novels by Jack Kerouac,Jack Kerouac,
1480,bb71932c-0e71-4211-879b-9e86f5675913,Novel,Novel,bealby  g wells  h g  h g wells  methuen publishing,British novels Novels by H. G. Wells,,
1481,bb7bc769-8764-4392-89c1-e58c6a348ef8,,Novella,novella  henry james  categorygerald,Gerald Duckworth books,,
1482,bbbbfa16-c4fc-4243-858c-537d461146b9,,Crime fiction,crime club  categorysuspense  thumbs  pricking  categorynovels set england,Novels by Agatha Christie Novels set in England 1968 novels,,Collins Crime Club
1483,bbc3860b-25f8-4a14-8867-bbb2481b58f8,Science fiction,Novel,edge  isaac asimov  foundation  category1982 novels  award best novel,Science fiction novels by Isaac Asimov,Isaac Asimov,
1484,bbc82b39-0280-48c5-9f23-105eaded4432,,,k dick  category1988 short story  category1988 short,Short story collections by Philip K. Dick 1988 short story collections,,
1485,bbce0699-b3c7-4738-b2c0-524fc99e55d4,,,harcourt publisher  jack kerouac  city  town  categorynovels set massachusetts,Debut novels Novels by Jack Kerouac 1950 novels,,Harcourt (publisher)
1486,bbd8e4e0-d71c-47ad-bf77-b6d37400d518,Crime fiction,Crime fiction,crime club  announced  daily express  published daily  published daily express,Collins Crime Club books Novels first published in serial form,Agatha Christie,Collins Crime Club
1487,bc1aa6ea-2eba-4d05-81f8-8ebd9f6dda5f,,,daughter  tragedy  agatha christie  categoryplays agatha christie  categoryplays agatha,Works published under a pseudonym 1952 novels,Agatha Christie,
1488,bc539ad2-4b81-4183-aac7-4530d6c5f4d9,,,duckworth  novella  henry james  cage  categorygerald,Novellas,,Gerald Duckworth and Company
1489,bc57540f-472f-4498-bd97-d0b8948e7c43,Science fiction,,brian herbert  kevin j  j anderson  kevin j anderson  hunters,Novels by Brian Herbert,Brian Herbert Kevin J Anderson,
1490,bcc5b921-8215-4407-b89d-5cc1bf198790,Science fiction,,dillon  preserving  diane  categoryace  leo,Ace Books books Books with cover art by Leo and Diane Dillon 1969 short story collections,Philip K Dick,
1491,bce791d0-adc8-4d69-bcaa-5fd40206c30c,,,putnam magazine  herman melville  scrivener  accountants  scribes,Fictional scribes Short stories by Herman Melville 1853 short stories Works originally published in Putnam's Magazine,Herman Melville,Putnam's Magazine
1492,bd075131-1da7-41bd-97a3-af2ae59a1a6a,Adventure fiction,,set scotland  category1882 novels  categorynovels set scotland  ray  jules verne,Novels by Jules Verne,Jules Verne,Pierre-Jules Hetzel
1493,bd0825e0-0ef8-4df7-af56-df62fa7c89e4,,Short story,c clarke  arthur c clarke  arthur c  side  category1958 short story,1958 short story collections,,
1494,bd245beb-aa59-415c-b672-3b2f4b41b059,Science fiction,,novel winning works  novel winning  award best  winning works  best novel,British science fiction novels Impact event novels John W. Campbell Award for Best Science Fiction Novel winning works Victor Gollancz books 1972 novels 22nd century in fiction,Arthur C Clarke,Victor Gollancz Ltd
1495,bd2752e6-ecb8-4569-96cf-453834c4818a,Fiction,Social criticism,1841  1840  charles dickens,,,
1496,bd2e0885-30a6-4946-b424-275a7300d49f,,,j anderson  brian herbert  kevin j anderson,Novels by Brian Herbert Novels by Kevin J. Anderson,,
1497,bd612c0b-ef0e-445f-8296-e03bcc5635d2,Science fiction,,runner  categoryblade  electric  sheep  category1992 fiction,American science fiction novels Blade Runner Dystopian novels Novels by Philip K. Dick Post-apocalyptic novels 1968 novels 1992 in fiction,,Doubleday (publisher)
1498,bd85bfed-77b4-438e-b16f-41650a8c875e,Adventure fiction,,adventure fiction  edgar rice burroughs  category1917 novels,1910s fantasy novels,,
1499,bdb0bfcf-8828-49f5-bb92-8ea026207bcb,,,m coetzee  j m coetzee  j m  childhood  category2013 novels,2013 novels,,Jonathan Cape
1500,bdcd28a2-8c31-49c5-b7ea-9c947d66555d,,,treetops  category1900s fantasy novels  category1900s fantasy  village  jules verne,1900s fantasy novels,Jules Verne,
1501,be15623b-b1fa-47a7-9136-c57a967117f4,,,comic novel  anthony burgess  morocco  outside  enderby,Comedy novels 1968 novels,Anthony Burgess,
1502,be54a362-6b19-4a40-a7c2-877c7fbe157d,Adventure fiction,,edgar rice  rice burroughs  edgar rice burroughs  gold  adventure fiction,Novels first published in serial form Tarzan novels by Edgar Rice Burroughs,,
1503,be64c7ec-6c47-4356-9d81-18312c5b412b,,Science fiction,foundation  edge  isaac asimov,Hugo Award for Best Novel winning works,,
1504,be87030b-486f-4ae7-b5a7-5130095a9dff,,,robert heinlein  magic inc  category1942 short  category1942 short stories  stories robert,1942 short stories Works originally published in Unknown (magazine),,Doubleday (publisher)
1505,becf09e3-22ef-4043-9c6e-bf1a6da50732,Colonialism,,categorynovels set malaysia  blanket  set malaysia,Sequel novels,,
1506,bed2a69d-8fe4-454d-b5be-63a2ecf77fc6,,,social science fiction  social science  eighty four  political fiction  utopian dystopian fiction,British novels adapted into films British science fiction novels Mass surveillance Nineteen Eighty-Four Novels about totalitarianism Novels by George Orwell Prometheus Award winning works 1940s science fiction novels 1949 novels,,Harvill Secker
1507,bed8efee-2872-4086-b4d7-41ed605bd1a4,Autobiographical novel,,autobiographical novel  jack kerouac  duluoz  vanity  category1968 novels,1968 novels,Jack Kerouac,G P Putnam's Sons
1508,befbe4ff-1bad-4901-88a8-27fdcb2136a9,,,mikhail bulgakov  categorysoviet science  eggs,Novellas 1924 novels,,
1509,bf7f715a-bca1-4be8-8fba-fedbf49f05c4,Crime fiction,Crime fiction,james ellroy  clandestine  avon publishers  angeles california  set los angeles,American crime novels 1950s in fiction 1982 novels,,
1510,bfc60f03-850a-4eb1-954e-b25066195527,,Crime fiction,crime  james ellroy  tabloid  organized  f kennedy assassination,Alfred A. Knopf books American crime novels Novels about organized crime in the United States Novels about the John F. Kennedy assassination,,Alfred A Knopf
1511,bfd790a8-060f-4018-aa46-f13abc8f4248,,,lost world  time forgot  world genre,American science fiction novels Novels first published in serial form Prehistoric fantasy novels,,
1512,c054b2c9-5fdc-4b7e-89c2-df72305f4dbe,,Science fiction Short story,c clarke  arthur c clarke  arthur c  time stars  category1972 short story,1972 short story collections,Arthur C Clarke,
1513,c05970ba-d95e-4c9c-899e-ca21820a2324,,Crime fiction,category1943 novels  finger  moving,,,Dodd  Mead and Company
1514,c05ddf4f-5bcf-467b-beee-81a91d56faab,,,c clarke  arthur c clarke  banks,Victor Gollancz books,,Bantam Spectra
1515,c0d1f3fb-3ea6-4889-9a9b-c7715fa44178,Crime fiction,,crime club  poirot  hercule  daily express  published daily express,Locked room mysteries Works originally published in the Daily Express,,Collins Crime Club
1516,c0e16538-0c6e-4684-8bbc-786b588b2714,Science fiction,Fantasy Horror fiction Science fiction,dark tower  western fiction  fantasy  categoryself reflexive  vii,American fantasy novels Novels by Stephen King Self-reflexive novels The Dark Tower novels 2000s fantasy novels 2000s science fiction novels 21st-century American novels,,Donald M Grant  Publisher
1517,c0ebaf5b-a4d7-4553-a15b-d4c79ee76d87,,,winning works  strange  categoryreligion  categoryhippie  movement,Fictional cults Hippie movement Mars in fiction Prometheus Award winning works 1960s science fiction novels,Robert A Heinlein,
1518,c12bc3b1-d29d-431b-ab97-7dd0bc0ae8bd,,,science fantasy  mind  edgar rice  rice burroughs  edgar rice burroughs,American science fiction novels Martian novels by Edgar Rice Burroughs Works originally published in Amazing Stories 1920s fantasy novels 1920s science fiction novels 1928 novels,Edgar Rice Burroughs,
1519,c1487a53-6f2b-4d23-a8cc-30b7f1acbf05,Fantasy,Methuen Publishing,methuen publishing  incidents  stolen  bacillus  h g wells,Methuen books,H G Wells,Methuen Publishing
1520,c16d33aa-973b-4288-829a-54952ef247bb,Fantasy literature,Fantasy literature,h rider  h rider haggard  rider haggard  fantasy literature  allan,British historical novels,,
1521,c1885ad1-3b2c-4fb0-8985-2496021191e3,Novel,Novel,j g ballard  g ballard  j g  unlimited  category1970s fantasy,Novels by J. G. Ballard 1979 novels,J G Ballard,Jonathan Cape
1522,c19ea97c-e0ec-466d-8740-6b3de30dc999,,Adventure fiction,rice burroughs  pulp magazines  originally published pulp,Tarzan novels by Edgar Rice Burroughs,,A C McClurg
1523,c1b94bec-51fd-458c-8a33-5298b4f1161f,Crime fiction,Crime fiction,crime club  jordan  appointment  israel  category1938 novels,British novels adapted into films Collins Crime Club books Hercule Poirot novels Novels set in Israel Works originally published in Collier's Weekly,Agatha Christie,
1524,c1d49f1a-7640-4ae8-b132-53459068e8d6,Fantasy literature,Fantasy literature,conan doyle  fantasy novels  bolivia  fantasy literature  categoryedwardian era,British fantasy novels Edwardian era Novels about dinosaurs Novels first published in serial form Prehistoric fantasy novels 1910s fantasy novels 1912 novels,Arthur Conan Doyle,
1525,c2380f0d-348a-4830-90a5-014f85fa32ef,,Science fiction,paris  twentieth  jules verne  category1860s science  category1860s science fiction,Novels published posthumously Novels set in Paris 1994 novels,,
1526,c247db04-4617-44dd-b4e3-88be31caae83,,,william morrow company  allies  categorysuperman,Batman novels 1950s in fiction,,
1527,c24dad0e-4e0b-449f-86f7-9361ca1e7424,,Novel,categorypolitical novels  random house  category1971 novels,Political novels,,
1528,c255e19f-4179-4d1a-b66a-ae4d6a79fe59,,Novel,philip roth  humbling  categorynovels actors,Novels by Philip Roth,,
1529,c2b6d5d7-bd3c-42e0-833d-110a477e9c58,,Poetry,poetry  categorypoetry agatha christie  categorypoetry agatha  categoryenglish poetry collections  categoryenglish poetry,Poetry by Agatha Christie 1925 books,,Geoffrey Bles
1530,c2b86f2d-1b8d-42dd-90c8-14dc094afae0,Novel,Novel,j m coetzee  m coetzee  j m  foe  categoryparallel,Castaways in fiction Novels set on islands Parallel literature,J M Coetzee,
1531,c3301c2d-de1f-4a20-80ce-0e7604a597cb,,Children's literature,children literature  categorynewbery  medal  category1922 novels  voyages,Doctor Dolittle books 1920s fantasy novels 1922 novels,Hugh Lofting,JB Lippincott & Co
1532,c3c05466-bc4e-4ae9-a33b-125d2981c9d1,Absurdist fiction Mystery fiction Steampunk,Gothic fiction Steampunk,absurdist fiction  steampunk  gothic fiction  mystery fiction  categoryamerican children,Books in A Series of Unfortunate Events HarperCollins books American children's novels,,HarperCollins
1533,c3d0b787-147c-477d-9cee-09a3a07e23e6,,Novel,jack kerouac  sur  big  farrar straus giroux  farrar straus,Novels by Jack Kerouac Novels set in California 1962 novels,,
1534,c3ee0e04-3f8f-4c59-aaf7-19eb9938f90f,,Crime fiction,dials  category1929 novels  agatha christie,Collins books,,
1535,c3f4348e-8a61-4fc4-b563-2974b384b538,,,categorynovels set devon  set devon  crime club,Collins Crime Club books,Agatha Christie,Collins Crime Club
1536,c3f4a511-5f51-46fb-be00-8a1b3a2ceb23,Steampunk,Absurdist fiction Steampunk,absurdist fiction  steampunk  gothic fiction  reptile  mystery fiction,1999 novels,,
1537,c466255f-91c1-48e9-8c1b-4f6a06f81be3,,Adventure fiction,antifer  category1894 novels  jules verne  captain  adventure fiction,Arctic in fiction,,Pierre-Jules Hetzel
1538,c49ebe1e-3cd9-4fb6-8791-2738bdbc9590,,,buick  set pennsylvania  categorynovels set pennsylvania  stephen king  category2002 novels,Novels by Stephen King Novels set in Pennsylvania,,
1539,c4a48939-5d7a-48f7-bd9a-27b17147df24,Science fiction,Novel Science fiction,baronet  categoryinvisibility  1st  h g  h g wells,Novels first published in serial form Novels set in Sussex 1890s science fiction novels,,
1540,c4be08e0-cce8-4bd1-8807-b03b11f6765c,Autobiographical novel,Autobiographical novel,herman melville  autobiographical novel  category1847  omoo  tahiti,Novels set in Tahiti 1847 novels,,Harper (publisher)
1541,c4c2be5f-7cd5-480a-82cd-380ecf0f536c,,Science fiction,robert heinlein  science fiction  category1949 novels  category1940s science fiction  category1940s science,Mars in fiction,Robert A Heinlein,Charles Scribner's Sons
1542,c50d061e-cd05-4b20-8361-64140f98c2b3,,,aviators  robur  category1880s science  category1880s science fiction  jules verne,French science fiction novels Novels by Jules Verne Novels set in New York City Novels set in Paris 1880s science fiction novels 1886 novels,Jules Verne,
1543,c5320e05-1c1d-4f48-8cd3-84fc035944c6,Horror fiction,,horror fiction  anne rice  categorypicts,Alfred A. Knopf books Picts in fiction,,
1544,c53bcad0-54e0-4a1a-b5ee-b868b21199d4,,,douglas adams  harmless  fictionhumour  mostly  categoryhitchhiker guide galaxy,Hitchhiker's Guide to the Galaxy,,
1545,c543c23b-7257-4427-8ef3-77e943b1806c,,Science fiction,brian herbert  kevin j  j anderson  kevin j anderson  harkonnen,Dune novels 2000 novels 21st-century American novels,Kevin J Anderson,Bantam Spectra
1546,c5a9ba05-fabf-43fd-bcd1-829f3356ea52,,,rice burroughs  jungle  edgar rice burroughs,Novels first published in serial form Tarzan novels by Edgar Rice Burroughs,,
1547,c5b9a5e3-93d3-4428-872f-c10337d004dd,Fantasy literature Science fiction Western fiction,Fantasy literature Horror fiction Science fiction,western fiction  dark tower  drawing  fantasy literature  horror fiction,Novels by Stephen King Sequel novels The Dark Tower novels 1987 novels,,
1548,c5c61d7a-a9a8-499a-a2b3-871a4b1dc46c,Comic novel,Comic novel,comic novel  polly  g wells  h g  h g wells,Comedy novels Novels by H. G. Wells Novels set in Sussex 1910 novels,,Thomas Nelson (publisher)
1549,c60b97a8-2335-4187-94a1-de2c771a3d9b,,English Georgian,categorycross dressing  english georgian  georgette heyer  romance novel  masqueraders,Cross-dressing in fiction Cross-dressing in literature Historical novels Novels by Georgette Heyer,Georgette Heyer,Heinemann (publisher)
1550,c65781d1-6c4d-4651-ac0e-1437d084ae42,,,horror fiction  stephen king  everything,Short story collections by Stephen King,Stephen King,
1551,c68a0cf3-80db-4fc9-ba9d-349c4b3ad809,,,philip roth  indignation  categorynovels set ohio  category1951 fiction  set ohio,Campus novels Novels by Philip Roth,Philip Roth,Houghton Mifflin Harcourt
1552,c6aa1892-f9f1-4da3-846a-cc34dc54ce2f,Adventure fiction,Adventure fiction,category1920s  edgar rice  rice burroughs  edgar rice burroughs  lion,1920s adventure novels,Edgar Rice Burroughs,A C McClurg
1553,c6e8585e-5839-409a-9edb-944a3bfdc26d,Historical novel,Historical novel,jesus  historical novel  anthony burgess  nazareth  categoryperspectives,Film spin-offs Novelistic portrayals of Jesus Novels by Anthony Burgess Novels set in Ancient Israel,Anthony Burgess,
1554,c6ee0afc-dcd9-4151-b136-4b36ba80a663,,Science fiction,brian herbert  kevin j  j anderson  kevin j anderson  corrino,Dune novels Novels by Brian Herbert 2001 novels 21st-century American novels,Kevin J Anderson,
1555,c6fcbb98-fa8b-4b56-94c6-017ab54fa4f7,,,emshwiller  k dick  simulacra,Books with cover art by Ed Emshwiller,,Ace Books
1556,c77d9d72-3190-4499-b65f-42c4b9b9f5b8,,Novel,james ellroy  crime fiction  night  category1984 novels  categorynovels james,Novels by James Ellroy 1984 novels 20th-century American novels,James Ellroy,
1557,c788d321-e13a-47d5-9862-7cce339e207b,Detective fiction,Detective fiction,stories  marple  detective fiction  crime club  miss,Miss Marple short story collections,,
1558,c7b851bc-2178-4ee4-a8e5-31a9aafab79f,,,anthony burgess  beard  categorynovels set rome  set rome  women,Hutchinson books 1976 novels,Anthony Burgess,
1559,c7bebe79-1fc3-44e1-a7ee-5fb77bc9b341,,,better  categoryred dwarf  rob grant  category1990 novels  categorycomic science fiction,Comic science fiction novels Red Dwarf 1990 novels,,
1560,c7e467a5-fa6e-4e30-a429-a78f4d0438e8,Mystery fiction,Mystery fiction,mysteries  mystery fiction  category1977 short  category1977 short story  published boys life,Mystery short story collections by Isaac Asimov,,Bloomsbury Publishing
